,Unnamed: 0,Suburb,Address,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname
712,712,Brunswick,393A Brunswick Rd,h,1260000.0,5.2,3.0,1.0,6.0,563.0,98.0,1960.0,-37.7757,144.9505,Northern Metropolitan
713,713,Brunswick,52 Evans St,h,1650000.0,5.2,3.0,1.0,2.0,495.0,141.0,1920.0,-37.7702,144.9672,Northern Metropolitan
714,714,Brunswick,8/705 Park St,u,601000.0,5.2,2.0,1.0,1.0,0.0,57.0,1970.0,-37.7778,144.9594,Northern Metropolitan
715,715,Brunswick,17 Sutherland St,h,1015000.0,5.2,2.0,1.0,0.0,453.0,86.0,1920.0,-37.762,144.9547,Northern Metropolitan
716,716,Brunswick,3 Ballarat St,t,625000.0,5.2,1.0,1.0,1.0,82.0,114.0,1930.0,-37.7661,144.9614,Northern Metropolitan
717,717,Brunswick,5 Black St,h,1700000.0,5.2,3.0,2.0,1.0,0.0,195.0,1945.0,-37.7763,144.9597,Northern Metropolitan
718,718,Brunswick,11/68 De Carle St,u,435000.0,5.2,2.0,1.0,1.0,0.0,57.0,1973.0,-37.7597,144.9655,Northern Metropolitan
719,719,Brunswick,222 Barkly St,h,2500000.0,5.2,5.0,2.0,2.0,555.0,266.0,1890.0,-37.7767,144.9645,Northern Metropolitan
720,720,Brunswick,105 Dawson St,h,860000.0,5.2,2.0,1.0,1.0,298.0,88.0,1910.0,-37.7704,144.9504,Northern Metropolitan
721,721,Brunswick,10/66 De Carle St,u,491000.0,5.2,2.0,1.0,1.0,1080.0,66.0,1960.0,-37.7598,144.9655,Northern Metropolitan
722,722,Brunswick,5 Hanover St,h,985000.0,5.2,3.0,1.0,2.0,384.0,89.0,1940.0,-37.7626,144.9535,Northern Metropolitan
723,723,Brunswick,64 Hanover St,h,1250000.0,5.2,3.0,1.0,1.0,483.0,162.0,1890.0,-37.7602,144.9543,Northern Metropolitan
724,724,Brunswick,8/2 Pottery Ct,t,641000.0,5.2,3.0,2.0,1.0,0.0,112.0,1900.0,-37.7703,144.9533,Northern Metropolitan
725,725,Brunswick,58 Cassels Rd,h,860000.0,5.2,3.0,1.0,1.0,184.0,104.0,1890.0,-37.7563,144.96,Northern Metropolitan
726,726,Brunswick,35 Percy St,h,705000.0,5.2,2.0,1.0,1.0,161.0,68.0,1910.0,-37.7646,144.9586,Northern Metropolitan
727,727,Brunswick,270 Albion St,h,880000.0,5.2,3.0,1.0,1.0,264.0,117.0,1915.0,-37.7603,144.9573,Northern Metropolitan
728,728,Brunswick,2/18 De Carle St,t,754000.0,5.2,2.0,2.0,1.0,177.0,105.0,2000.0,-37.7625,144.9653,Northern Metropolitan
729,729,Brunswick,5/6 Pottery Ct,u,590000.0,5.2,2.0,1.0,1.0,0.0,74.0,2004.0,-37.7703,144.9533,Northern Metropolitan
730,730,Brunswick,2/6 Sydney Rd,u,575000.0,5.2,2.0,1.0,1.0,0.0,66.0,1950.0,-37.7775,144.9607,Northern Metropolitan
731,731,Brunswick,28 Frederick St,h,1510000.0,5.2,3.0,1.0,0.0,325.0,150.0,1920.0,-37.7621,144.9595,Northern Metropolitan
732,732,Brunswick,3/30 Heller St,t,801000.0,5.2,2.0,2.0,1.0,156.0,87.0,2007.0,-37.7744,144.9498,Northern Metropolitan
733,733,Brunswick,32 Lobb St,t,820000.0,5.2,3.0,2.0,2.0,4668.0,126.0,2011.0,-37.7687,144.9649,Northern Metropolitan
734,734,Brunswick,10/285 Brunswick Rd,u,370000.0,5.2,1.0,1.0,1.0,540.0,45.0,1970.0,-37.7766,144.9574,Northern Metropolitan
735,735,Brunswick,4 Frederick St,h,1170000.0,5.2,3.0,1.0,0.0,285.0,104.0,1890.0,-37.7634,144.9593,Northern Metropolitan
736,736,Brunswick,4 Bell St,h,1790000.0,5.2,3.0,1.0,1.0,416.0,129.0,1920.0,-37.7737,144.965,Northern Metropolitan
737,737,Brunswick,2/123 Brunswick Rd,t,640000.0,5.2,3.0,2.0,1.0,110.0,118.0,2000.0,-37.7776,144.9691,Northern Metropolitan
738,738,Brunswick,36 Charles St,h,1875000.0,5.2,4.0,2.0,2.0,657.0,207.0,1958.0,-37.7725,144.964,Northern Metropolitan
739,739,Brunswick,7 Garnet St,h,1053000.0,5.2,3.0,1.0,1.0,343.0,1041.0,1925.0,-37.7589,144.9529,Northern Metropolitan
740,740,Brunswick,11 William St,t,705000.0,5.2,2.0,1.0,1.0,55.0,111.0,2012.0,-37.7611,144.9622,Northern Metropolitan
741,741,Brunswick,7 Hall St,h,1217000.0,5.2,4.0,1.0,0.0,363.0,127.0,1920.0,-37.7621,144.9506,Northern Metropolitan
742,742,Brunswick,7 Louisa St,h,1020000.0,5.2,3.0,1.0,3.0,308.0,119.0,1943.0,-37.7649,144.9641,Northern Metropolitan
743,743,Brunswick,26 Warburton St,h,1340000.0,5.2,3.0,1.0,1.0,316.0,132.0,1910.0,-37.7741,144.9703,Northern Metropolitan
744,744,Brunswick,11 Denman St,h,1410000.0,5.2,4.0,2.0,1.0,460.0,214.0,1916.0,-37.7554,144.9544,Northern Metropolitan
745,745,Brunswick,19 Horne St,h,1550000.0,5.2,3.0,1.0,1.0,346.0,126.0,1900.0,-37.7738,144.9695,Northern Metropolitan
746,746,Brunswick,30 Lobb St,h,740000.0,5.2,3.0,2.0,1.0,4676.0,122.0,2010.0,-37.7687,144.9649,Northern Metropolitan
747,747,Brunswick,2/22 Saxon St,u,592500.0,5.2,2.0,1.0,2.0,0.0,89.0,2002.0,-37.7706,144.9608,Northern Metropolitan
748,748,Brunswick,11/6 Sydney Rd,u,370000.0,5.2,1.0,1.0,1.0,0.0,54.0,1965.0,-37.7775,144.9607,Northern Metropolitan
749,749,Brunswick,46 Tinning St,h,765000.0,5.2,2.0,1.0,1.0,199.0,120.0,1880.0,-37.759,144.9597,Northern Metropolitan
750,750,Brunswick,10 Cliff St,h,772000.0,5.2,1.0,1.0,1.0,147.0,82.0,1890.0,-37.7643,144.9584,Northern Metropolitan
751,751,Brunswick,69 Glenlyon Rd,h,1210000.0,5.2,3.0,2.0,1.0,280.0,130.0,1890.0,-37.7719,144.9661,Northern Metropolitan
752,752,Brunswick,25 Gray St,h,1755000.0,5.2,4.0,2.0,1.0,354.0,199.0,1910.0,-37.7745,144.9523,Northern Metropolitan
753,753,Brunswick,411 Barkly St,h,945000.0,5.2,2.0,1.0,2.0,246.0,103.0,1910.0,-37.775,144.9536,Northern Metropolitan
754,754,Brunswick,52 Talbot St,h,755000.0,5.2,2.0,1.0,1.0,159.0,157.0,1930.0,-37.7656,144.9562,Northern Metropolitan
755,755,Brunswick West,8/7 Passfield St,u,521500.0,5.9,2.0,1.0,1.0,0.0,69.0,1960.0,-37.768,144.9408,Northern Metropolitan
756,756,Brunswick West,25 Wales St,h,1190000.0,5.9,3.0,1.0,1.0,0.0,119.0,1920.0,-37.7564,144.9422,Northern Metropolitan
757,757,Brunswick West,2/13 Walker St,u,471000.0,5.9,2.0,1.0,1.0,564.0,60.0,1970.0,-37.7665,144.9425,Northern Metropolitan
758,758,Brunswick West,1/455 Albion St,u,265000.0,5.9,1.0,1.0,1.0,0.0,42.0,2000.0,-37.7586,144.9452,Northern Metropolitan
759,759,Brunswick West,64 Pearson St,h,955000.0,5.9,3.0,1.0,0.0,220.0,93.0,1930.0,-37.7659,144.9494,Northern Metropolitan
760,760,Brunswick West,497 Albion St,h,1350000.0,5.9,5.0,2.0,2.0,510.0,321.0,1997.0,-37.7581,144.9414,Northern Metropolitan
761,761,Brunswick West,11/7 Egginton St,t,380000.0,5.9,2.0,1.0,1.0,0.0,85.0,1970.0,-37.7607,144.9393,Northern Metropolitan
762,762,Brunswick West,12/881 Park St,u,300000.0,5.9,1.0,1.0,0.0,0.0,37.0,1960.0,-37.7763,144.947,Northern Metropolitan
763,763,Brunswick West,10 Yarrabin St,h,810000.0,5.9,3.0,1.0,2.0,349.0,95.0,1950.0,-37.7589,144.9368,Northern Metropolitan
764,764,Brunswick West,81 Melville Rd,h,793000.0,5.9,3.0,1.0,0.0,275.0,119.0,1935.0,-37.76300000000001,144.9439,Northern Metropolitan
765,765,Brunswick West,6/524 Moreland Rd,u,400000.0,5.9,2.0,1.0,1.0,73.0,64.0,1960.0,-37.7528,144.9368,Northern Metropolitan
766,766,Brunswick West,107/480 Albion St,u,400500.0,5.9,2.0,1.0,1.0,0.0,70.0,2013.0,-37.7582,144.94,Northern Metropolitan
767,767,Brunswick West,1/572 Moreland Rd,t,797500.0,5.9,3.0,2.0,2.0,262.0,155.0,2010.0,-37.7519,144.9324,Northern Metropolitan
768,768,Brunswick West,121 Pearson St,h,1300000.0,5.9,3.0,1.0,2.0,364.0,135.0,1900.0,-37.7618,144.9497,Northern Metropolitan
769,769,Brunswick West,81 Whitby St,h,1330000.0,5.9,3.0,1.0,2.0,353.0,101.0,1930.0,-37.764,144.9428,Northern Metropolitan
770,770,Brunswick West,2 Henderson St,h,1205000.0,5.9,7.0,3.0,1.0,447.0,287.0,1982.0,-37.7634,144.9403,Northern Metropolitan
771,771,Brunswick West,4/42 Passfield St,u,380000.0,5.9,2.0,1.0,1.0,0.0,62.0,1970.0,-37.7676,144.9394,Northern Metropolitan
772,772,Brunswick West,171 Union St,h,1095000.0,5.9,3.0,1.0,1.0,411.0,168.0,1935.0,-37.7728,144.9478,Northern Metropolitan
773,773,Brunswick West,2/243 Union St,t,680000.0,5.9,2.0,1.0,1.0,0.0,82.0,1970.0,-37.772,144.9406,Northern Metropolitan
774,774,Brunswick West,201 Hope St,h,711000.0,5.9,2.0,1.0,1.0,177.0,87.0,1910.0,-37.7619,144.9412,Northern Metropolitan
775,775,Brunswick West,5/8 Murray St,u,500000.0,5.9,2.0,1.0,1.0,0.0,75.0,1970.0,-37.7595,144.9436,Northern Metropolitan
776,776,Brunswick West,7/7 Allard St,u,385000.0,5.9,2.0,1.0,1.0,0.0,62.0,1970.0,-37.7688,144.9421,Northern Metropolitan
777,777,Brunswick West,3/546 Moreland Rd,u,370000.0,5.9,2.0,1.0,1.0,2120.0,59.0,1960.0,-37.7524,144.9347,Northern Metropolitan
778,778,Brunswick West,2/8 Walker St,u,320000.0,5.9,1.0,1.0,1.0,0.0,43.0,1970.0,-37.7661,144.9422,Northern Metropolitan
779,779,Brunswick West,9/39 Heller St,u,330000.0,5.9,1.0,1.0,1.0,0.0,42.0,1970.0,-37.7748,144.9483,Northern Metropolitan
780,780,Brunswick West,542 Albion St,h,1200000.0,5.9,5.0,2.0,3.0,553.0,193.0,1920.0,-37.7576,144.9348,Northern Metropolitan
781,781,Brunswick West,6/86 Heller St,u,537000.0,5.9,2.0,1.0,1.0,501.0,66.0,1960.0,-37.7741,144.9449,Northern Metropolitan
782,782,Brunswick West,7 Morrow St,h,910000.0,5.9,3.0,1.0,2.0,717.0,141.0,1950.0,-37.7525,144.9321,Northern Metropolitan
783,783,Brunswick West,8/48 Passfield St,u,285000.0,5.9,1.0,1.0,1.0,0.0,45.0,1970.0,-37.7675,144.939,Northern Metropolitan
784,784,Brunswick West,9 Peacock St,h,921500.0,5.9,3.0,1.0,1.0,575.0,165.0,1930.0,-37.7575,144.9402,Northern Metropolitan
785,785,Brunswick West,1 Jordan St,h,1315000.0,5.9,2.0,1.0,2.0,554.0,116.0,1930.0,-37.7715,144.9426,Northern Metropolitan
786,786,Brunswick West,8/109 Melville Rd,u,370000.0,5.9,2.0,1.0,1.0,0.0,65.0,1970.0,-37.7606,144.9443,Northern Metropolitan
787,787,Brunswick West,1/464 Victoria St,t,735000.0,5.9,2.0,1.0,2.0,120.0,109.0,2004.0,-37.7659,144.9487,Northern Metropolitan
788,788,Brunswick West,15 Wallace St,h,1000000.0,5.9,3.0,1.0,1.0,589.0,148.0,1935.0,-37.7628,144.9459,Northern Metropolitan
789,789,Brunswick West,10/446 Albion St,u,252000.0,5.9,1.0,1.0,1.0,0.0,45.0,1970.0,-37.7586,144.9433,Northern Metropolitan
790,790,Brunswick West,871 Park St,h,1700000.0,5.9,4.0,2.0,2.0,621.0,184.0,1920.0,-37.7764,144.9479,Northern Metropolitan
791,791,Brunswick West,12 Hamilton St,h,820000.0,5.9,3.0,1.0,1.0,206.0,98.0,1900.0,-37.7604,144.9488,Northern Metropolitan
792,792,Brunswick West,7/5 Allard St,u,370000.0,5.9,2.0,1.0,1.0,0.0,65.0,1970.0,-37.7686,144.9421,Northern Metropolitan
793,793,Brunswick West,1/30 McLean St,u,484000.0,5.9,2.0,1.0,1.0,0.0,65.0,1950.0,-37.7543,144.9385,Northern Metropolitan
794,794,Brunswick West,2/494 Victoria St,t,815000.0,5.9,3.0,1.0,2.0,157.0,123.0,1999.0,-37.7652,144.9454,Northern Metropolitan
795,795,Brunswick West,53 Heller St,h,1150000.0,5.9,4.0,1.0,2.0,519.0,169.0,1910.0,-37.7747,144.9474,Northern Metropolitan
796,796,Brunswick West,2/530 Victoria St,u,497000.0,5.9,2.0,1.0,1.0,0.0,84.0,1977.0,-37.7647,144.9412,Northern Metropolitan
797,797,Brunswick West,1/536 Albion St,h,440000.0,5.9,2.0,1.0,1.0,0.0,62.0,1960.0,-37.7577,144.9354,Northern Metropolitan
798,798,Brunswick West,196 Melville Rd,h,816000.0,5.9,3.0,2.0,1.0,343.0,115.0,1930.0,-37.7552,144.9458,Northern Metropolitan
799,799,Brunswick West,16 Bakers Pde,h,970000.0,5.9,4.0,3.0,2.0,499.0,150.0,1925.0,-37.7538,144.944,Northern Metropolitan
800,800,Bulleen,19a Elizabeth St,u,851000.0,11.8,3.0,1.0,2.0,385.0,140.0,2000.0,-37.7599,145.0849,Eastern Metropolitan
801,801,Bulleen,42 Robert St,h,1300000.0,11.8,4.0,1.0,2.0,717.0,180.0,1960.0,-37.7608,145.0862,Eastern Metropolitan
802,802,Bulleen,25 William St,h,1235000.0,11.8,4.0,2.0,2.0,556.0,214.0,1957.0,-37.7657,145.0957,Eastern Metropolitan
803,803,Bulleen,4 Albany Pl,h,1303000.0,11.8,4.0,2.0,2.0,670.0,197.0,1980.0,-37.7695,145.0869,Eastern Metropolitan
804,804,Bulleen,130 Manningham Rd,h,880000.0,11.8,3.0,2.0,2.0,514.0,190.0,1960.0,-37.7683,145.0959,Eastern Metropolitan
805,805,Bulleen,6a Tobruk St,t,975000.0,11.8,3.0,2.0,2.0,632.0,226.0,2013.0,-37.7813,145.102,Eastern Metropolitan
806,806,Bulleen,13 Montgomery Pl,h,990000.0,11.8,3.0,2.0,1.0,585.0,180.0,1950.0,-37.7689,145.099,Eastern Metropolitan
807,807,Bulleen,206 Manningham Rd,h,1225000.0,11.8,4.0,2.0,2.0,723.0,159.0,1970.0,-37.7724,145.1033,Eastern Metropolitan
808,808,Bulleen,9 Albany Pl,h,1490000.0,11.8,5.0,3.0,2.0,796.0,304.0,1975.0,-37.7697,145.0871,Eastern Metropolitan
809,809,Bulleen,38 Balwyn Rd,h,905000.0,11.8,3.0,3.0,2.0,401.0,165.0,1965.0,-37.7733,145.0901,Eastern Metropolitan
810,810,Bulleen,135 Manningham Rd,h,1085000.0,11.8,4.0,2.0,1.0,1124.0,225.0,1960.0,-37.7679,145.0958,Eastern Metropolitan
811,811,Bulleen,1/15 Estelle St,u,787000.0,11.8,3.0,1.0,2.0,306.0,100.0,1985.0,-37.7792,145.0903,Eastern Metropolitan
812,812,Bulleen,14 Kandanga Gr,h,1075000.0,11.8,3.0,1.0,1.0,604.0,96.0,1960.0,-37.7711,145.0928,Eastern Metropolitan
813,813,Bulleen,23 Bourke St,h,1302000.0,11.8,4.0,2.0,2.0,475.0,245.0,1996.0,-37.765,145.0933,Eastern Metropolitan
814,814,Bulleen,8 Vera St,h,1050000.0,11.8,3.0,2.0,1.0,728.0,719.0,1965.0,-37.7765,145.1031,Eastern Metropolitan
815,815,Bulleen,71 Summit Dr,h,1000000.0,11.8,4.0,2.0,3.0,672.0,212.0,1970.0,-37.7689,145.0895,Eastern Metropolitan
816,816,Bulleen,7 Kampman St,h,1300000.0,11.8,4.0,2.0,2.0,744.0,300.0,1985.0,-37.7791,145.086,Eastern Metropolitan
817,817,Bulleen,14 Collins St,h,990000.0,11.8,3.0,1.0,2.0,602.0,175.0,1975.0,-37.7674,145.0988,Eastern Metropolitan
818,818,Bulleen,19 Barak St,h,1100000.0,11.8,4.0,2.0,2.0,693.0,212.0,1975.0,-37.7743,145.0863,Eastern Metropolitan
819,819,Bulleen,28 Flinders St,h,903000.0,11.8,2.0,1.0,1.0,591.0,140.0,1965.0,-37.7679,145.0978,Eastern Metropolitan
820,820,Burwood,15 Loudon Rd,h,1590000.0,11.7,4.0,3.0,2.0,661.0,253.0,1940.0,-37.848,145.09799999999996,Southern Metropolitan
821,821,Burwood,35 McCubbin St,h,1890000.0,11.7,4.0,2.0,2.0,1145.0,111.0,1960.0,-37.8538,145.127,Southern Metropolitan
822,822,Burwood,2/32 McIntyre St,u,1022500.0,11.7,3.0,2.0,2.0,265.0,130.0,2000.0,-37.8516,145.1056,Southern Metropolitan
823,823,Burwood,30 Station St,h,1755000.0,11.7,3.0,1.0,1.0,931.0,145.0,1970.0,-37.854,145.1195,Southern Metropolitan
824,824,Burwood,2 Elgar Rd,h,1300000.0,11.7,3.0,1.0,1.0,667.0,136.0,1950.0,-37.8489,145.1093,Southern Metropolitan
825,825,Burwood,48 Station St,h,1160000.0,11.7,3.0,1.0,1.0,786.0,111.0,1950.0,-37.8525,145.1198,Southern Metropolitan
826,826,Burwood,7 Wattlebird Ct,h,2000000.0,11.7,4.0,3.0,2.0,928.0,229.0,1996.0,-37.842,145.102,Southern Metropolitan
827,827,Burwood,1/14 Corrigan St,h,790000.0,11.7,3.0,1.0,2.0,318.0,103.0,1960.0,-37.8544,145.1114,Southern Metropolitan
828,828,Burwood,25 Greenwood St,h,1682000.0,11.7,4.0,2.0,1.0,921.0,174.0,1950.0,-37.8494,145.1291,Southern Metropolitan
829,829,Burwood,14/1 Conservatory Dr,u,625000.0,11.7,3.0,2.0,1.0,0.0,115.0,2002.0,-37.8561,145.0962,Southern Metropolitan
830,830,Burwood,1/10 McComas Gr,u,650000.0,11.7,2.0,1.0,1.0,194.0,120.0,1975.0,-37.8509,145.1119,Southern Metropolitan
831,831,Burwood,1/34 Cumming St,h,1060000.0,11.7,4.0,3.0,2.0,326.0,210.0,2013.0,-37.8528,145.1129,Southern Metropolitan
832,832,Burwood,33 Brockhoff Dr,h,1255000.0,11.7,4.0,2.0,2.0,438.0,210.0,2005.0,-37.8599,145.1101,Southern Metropolitan
833,833,Burwood,2a Iris St,h,633000.0,11.7,2.0,1.0,1.0,276.0,92.0,1965.0,-37.8454,145.0971,Southern Metropolitan
834,834,Burwood,29 Meldan St,h,1350000.0,11.7,2.0,1.0,2.0,593.0,82.0,1950.0,-37.8444,145.1054,Southern Metropolitan
835,835,Burwood,1/46 Gillard St,h,570000.0,11.7,3.0,1.0,1.0,384.0,112.0,1950.0,-37.8542,145.1138,Southern Metropolitan
836,836,Burwood,2/3 Havelock St,t,745000.0,11.7,3.0,1.0,2.0,228.0,126.0,1998.0,-37.8521,145.1187,Southern Metropolitan
837,837,Burwood,4 Iris St,h,2150000.0,11.7,5.0,4.0,2.0,643.0,380.0,2014.0,-37.8454,145.0974,Southern Metropolitan
838,838,Burwood,8/33 McIntyre St,u,746000.0,11.7,3.0,1.0,2.0,308.0,92.0,1995.0,-37.8505,145.1065,Southern Metropolitan
839,839,Burwood,19 Puerta St,h,1540000.0,11.7,3.0,2.0,2.0,653.0,120.0,1950.0,-37.8445,145.1011,Southern Metropolitan
840,840,Burwood,8 Pescott Cl,t,1270000.0,11.7,4.0,2.0,2.0,399.0,212.0,2005.0,-37.8597,145.1084,Southern Metropolitan
841,841,Burwood,55 Parer St,t,900000.0,11.7,4.0,3.0,2.0,381.0,176.0,2013.0,-37.8459,145.1041,Southern Metropolitan
842,842,Burwood,18 Brockhoff Dr,h,1250000.0,11.7,4.0,2.0,2.0,499.0,220.0,2005.0,-37.8593,145.1101,Southern Metropolitan
843,843,Burwood,6 Alimar Ct,h,1410000.0,11.7,3.0,2.0,3.0,739.0,182.0,1970.0,-37.8552,145.1292,Southern Metropolitan
844,844,Burwood,1/54 McIntyre St,u,800000.0,11.7,4.0,2.0,1.0,0.0,150.0,1950.0,-37.8507,145.109,Southern Metropolitan
845,845,Burwood,3/124 Highbury Rd,t,702000.0,11.7,3.0,2.0,1.0,170.0,106.0,2001.0,-37.8554,145.1089,Southern Metropolitan
846,846,Camberwell,28 Brinsley Rd,h,2650000.0,7.8,4.0,2.0,1.0,652.0,189.0,1890.0,-37.8286,145.0686,Southern Metropolitan
847,847,Camberwell,4/2 Callanish Rd,u,729000.0,7.8,2.0,1.0,1.0,137.0,87.0,1970.0,-37.8459,145.088,Southern Metropolitan
848,848,Camberwell,49 Christowel St,h,2600000.0,7.8,5.0,4.0,1.0,708.0,348.0,1940.0,-37.8386,145.067,Southern Metropolitan
849,849,Camberwell,3/107 Wattle Valley Rd,h,1650000.0,7.8,3.0,2.0,2.0,305.0,189.0,1998.0,-37.8365,145.0802,Southern Metropolitan
850,850,Camberwell,9/43 Inglesby Rd,u,615000.0,7.8,2.0,1.0,1.0,1107.0,68.0,1960.0,-37.8347,145.05700000000004,Southern Metropolitan
851,851,Camberwell,89 Radnor St,h,1987000.0,7.8,3.0,2.0,2.0,706.0,164.0,1960.0,-37.8457,145.0611,Southern Metropolitan
852,852,Camberwell,3/28 Stodart St,u,683000.0,7.8,2.0,1.0,1.0,146.0,86.0,1970.0,-37.8357,145.0697,Southern Metropolitan
853,853,Camberwell,2 Thomas St,h,1690000.0,7.8,3.0,2.0,1.0,777.0,154.0,1950.0,-37.8431,145.0962,Southern Metropolitan
854,854,Camberwell,19/1295 Toorak Rd,u,430000.0,7.8,2.0,1.0,1.0,0.0,56.0,2011.0,-37.8493,145.0877,Southern Metropolitan
855,855,Camberwell,18 Russell St,h,2600000.0,7.8,3.0,2.0,2.0,600.0,232.0,1897.0,-37.8237,145.0638,Southern Metropolitan
856,856,Camberwell,19 Thomas St,h,2325000.0,7.8,3.0,2.0,2.0,1133.0,131.0,1930.0,-37.8426,145.0943,Southern Metropolitan
857,857,Camberwell,3/220 Warrigal Rd,u,435000.0,7.8,2.0,1.0,1.0,896.0,77.0,1960.0,-37.8479,145.0958,Southern Metropolitan
858,858,Camberwell,4 Range St,h,2000000.0,7.8,3.0,1.0,2.0,821.0,105.0,1925.0,-37.8459,145.0644,Southern Metropolitan
859,859,Camberwell,163 Through Rd,h,1302000.0,7.8,2.0,1.0,1.0,427.0,115.0,1938.0,-37.8367,145.0934,Southern Metropolitan
860,860,Camberwell,13 Grace St,h,1622000.0,7.8,3.0,1.0,1.0,544.0,160.0,1930.0,-37.8436,145.0581,Southern Metropolitan
861,861,Camberwell,7/5 Holly St,u,502000.0,7.8,2.0,1.0,1.0,0.0,77.0,1965.0,-37.8255,145.0592,Southern Metropolitan
862,862,Camberwell,3/220 Warrigal Rd,u,435000.0,7.8,2.0,1.0,1.0,896.0,77.0,1960.0,-37.8479,145.0958,Southern Metropolitan
863,863,Camberwell,3/5 Holly St,u,591000.0,7.8,3.0,1.0,1.0,0.0,89.0,1960.0,-37.8255,145.0592,Southern Metropolitan
864,864,Camberwell,46 Athelstan Rd,h,2608000.0,7.8,5.0,2.0,4.0,730.0,3112.0,1920.0,-37.8424,145.0639,Southern Metropolitan
865,865,Camberwell,6 Gavan St,h,1780000.0,7.8,3.0,1.0,1.0,769.0,133.0,1930.0,-37.8482,145.0949,Southern Metropolitan
866,866,Camberwell,4 Ada St,h,2250000.0,7.8,3.0,2.0,2.0,656.0,225.0,2009.0,-37.841,145.0824,Southern Metropolitan
867,867,Camberwell,591 Camberwell Rd,h,895000.0,7.8,2.0,1.0,1.0,424.0,95.0,1930.0,-37.8465,145.0743,Southern Metropolitan
868,868,Camberwell,5 Cooloongatta Rd,h,1800000.0,7.8,3.0,2.0,0.0,584.0,213.0,1920.0,-37.8349,145.0758,Southern Metropolitan
869,869,Camberwell,2/25 Hazel St,u,900000.0,7.8,2.0,1.0,1.0,150.0,88.0,1970.0,-37.8438,145.066,Southern Metropolitan
870,870,Camberwell,18 Middle Rd,h,2700000.0,7.8,5.0,3.0,2.0,802.0,317.0,1994.0,-37.8442,145.0578,Southern Metropolitan
871,871,Camberwell,8/1277 Toorak Rd,u,530000.0,7.8,2.0,1.0,1.0,0.0,76.0,1960.0,-37.8491,145.086,Southern Metropolitan
872,872,Camberwell,15 Hollsmoor Rd,h,2228000.0,7.8,4.0,2.0,2.0,813.0,163.0,1960.0,-37.8405,145.0903,Southern Metropolitan
873,873,Camberwell,6 Wilson Gr,h,1602500.0,7.8,3.0,1.0,1.0,405.0,102.0,1930.0,-37.8448,145.071,Southern Metropolitan
874,874,Camberwell,13 Smith Rd,h,2177000.0,7.8,3.0,1.0,2.0,635.0,130.0,1920.0,-37.8454,145.0707,Southern Metropolitan
875,875,Camberwell,68 Bowen St,h,3400000.0,7.8,3.0,2.0,4.0,877.0,146.0,1960.0,-37.8437,145.0623,Southern Metropolitan
876,876,Camberwell,26 Hunter Rd,h,2105000.0,7.8,3.0,1.0,2.0,692.0,164.0,1940.0,-37.8379,145.0849,Southern Metropolitan
877,877,Camberwell,6 Judd St,t,1625000.0,7.8,3.0,2.0,2.0,283.0,160.0,1990.0,-37.8362,145.064,Southern Metropolitan
878,878,Camberwell,16A Waterloo St,h,3300000.0,7.8,3.0,3.0,2.0,417.0,220.0,2016.0,-37.831,145.0621,Southern Metropolitan
879,879,Camberwell,1/3 Crescent Rd,u,667000.0,7.8,2.0,1.0,1.0,83.0,81.0,1960.0,-37.8355,145.0633,Southern Metropolitan
880,880,Camberwell,29 Kalang Rd,h,2015000.0,7.8,4.0,1.0,4.0,772.0,145.0,1920.0,-37.8441,145.0806,Southern Metropolitan
881,881,Camberwell,1/28 Nevis St,u,700000.0,7.8,2.0,1.0,1.0,631.0,75.0,1970.0,-37.8434,145.08100000000005,Southern Metropolitan
882,882,Camberwell,25 Russell St,h,3225000.0,7.8,4.0,3.0,1.0,632.0,270.0,1890.0,-37.8244,145.064,Southern Metropolitan
883,883,Camberwell,44 Athelstan Rd,h,3320000.0,7.8,5.0,4.0,2.0,741.0,407.0,2009.0,-37.8422,145.064,Southern Metropolitan
884,884,Camberwell,2 Hazel St,h,2125000.0,7.8,4.0,3.0,2.0,603.0,282.0,1980.0,-37.8437,145.069,Southern Metropolitan
885,885,Camberwell,91 Radnor St,h,2030000.0,7.8,4.0,2.0,2.0,686.0,210.0,1960.0,-37.8458,145.0611,Southern Metropolitan
886,886,Camberwell,612 Riversdale Rd,h,2750000.0,7.8,4.0,3.0,1.0,0.0,257.0,1912.0,-37.8325,145.0649,Southern Metropolitan
887,887,Camberwell,532 Burke Rd,h,2000000.0,7.8,4.0,3.0,4.0,697.0,271.0,1980.0,-37.836,145.056,Southern Metropolitan
888,888,Camberwell,9 Derby St,h,2250000.0,7.8,5.0,5.0,1.0,639.0,453.0,2010.0,-37.8303,145.0668,Southern Metropolitan
889,889,Camberwell,20 Kirkwood Dr,h,2740000.0,7.8,4.0,2.0,2.0,643.0,363.0,2005.0,-37.8421,145.0719,Southern Metropolitan
890,890,Canterbury,18 Irilbarra Rd,h,2950000.0,9.0,4.0,2.0,2.0,687.0,215.0,1935.0,-37.8186,145.0706,Southern Metropolitan
891,891,Canterbury,33 Myrtle Rd,h,1587500.0,9.0,3.0,1.0,1.0,459.0,130.0,1920.0,-37.8265,145.072,Southern Metropolitan
892,892,Canterbury,3/13 Wattle Valley Rd,u,830000.0,9.0,2.0,1.0,1.0,110.0,83.0,1960.0,-37.8264,145.0824,Southern Metropolitan
