,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,flag_suburb,flag_street_Address,flag_type,flag_regionname
1116,2.3,3.0,2.0,1.0,61.0,170.0,1920.0,-37.8039,144.9424,51.0,695.0,2.0,1.0
1117,2.3,2.0,1.0,1.0,0.0,85.0,2005.0,-37.8044,144.9566,51.0,78.0,1.0,1.0
1118,2.3,2.0,1.0,1.0,111.0,73.0,1880.0,-37.8044,144.9481,51.0,1008.0,0.0,1.0
1119,2.3,2.0,1.0,1.0,0.0,1.0,1970.0,-37.7976,144.9454,51.0,223.0,1.0,1.0
1120,5.5,2.0,1.0,1.0,245.0,108.0,1890.0,-37.7662,145.0096,19.0,581.0,0.0,1.0
1121,5.5,3.0,1.0,1.0,215.0,125.0,1920.0,-37.7759,144.9909,19.0,182.0,0.0,1.0
1122,5.5,3.0,2.0,2.0,286.0,188.0,2007.0,-37.7708,145.0054,19.0,27.0,0.0,1.0
1123,5.5,4.0,2.0,1.0,464.0,179.0,1910.0,-37.7805,145.004,19.0,1022.0,0.0,1.0
1124,5.5,3.0,1.0,1.0,247.0,160.0,1890.0,-37.7798,144.9952,19.0,209.0,0.0,1.0
1125,5.5,6.0,2.0,2.0,772.0,257.0,1992.0,-37.7813,145.0065,19.0,117.0,0.0,1.0
1126,5.5,2.0,2.0,1.0,0.0,69.0,2011.0,-37.7793,144.9972,19.0,83.0,1.0,1.0
1127,5.5,2.0,2.0,2.0,55.0,100.0,2013.0,-37.7627,144.9898,19.0,1081.0,2.0,1.0
1128,5.5,4.0,2.0,1.0,415.0,218.0,1900.0,-37.7807,144.9948,19.0,288.0,0.0,1.0
1129,5.5,2.0,1.0,3.0,607.0,126.0,1945.0,-37.7668,145.0149,19.0,581.0,0.0,1.0
1130,5.5,2.0,1.0,1.0,191.0,73.0,1920.0,-37.7715,144.9951,19.0,179.0,0.0,1.0
1131,5.5,3.0,1.0,3.0,472.0,101.0,1924.0,-37.7765,145.0027,19.0,613.0,0.0,1.0
1132,5.5,3.0,2.0,1.0,259.0,156.0,1910.0,-37.7687,144.9922,19.0,992.0,0.0,1.0
1133,5.5,2.0,1.0,2.0,347.0,115.0,1935.0,-37.76300000000001,144.9886,19.0,539.0,0.0,1.0
1134,5.5,1.0,1.0,2.0,0.0,55.0,1970.0,-37.7842,144.9991,19.0,26.0,1.0,1.0
1135,5.5,2.0,1.0,1.0,136.0,78.0,2000.0,-37.7651,145.0027,19.0,1046.0,0.0,1.0
1136,5.5,2.0,1.0,2.0,0.0,65.0,2000.0,-37.7828,145.0096,19.0,288.0,1.0,1.0
1137,5.5,1.0,1.0,0.0,0.0,41.0,1970.0,-37.7827,144.9999,19.0,500.0,1.0,1.0
1138,5.5,3.0,1.0,1.0,445.0,125.0,1920.0,-37.7652,145.0123,19.0,236.0,0.0,1.0
1139,5.5,3.0,1.0,2.0,184.0,108.0,2006.0,-37.7825,145.0104,19.0,288.0,2.0,1.0
1140,5.5,5.0,2.0,1.0,573.0,186.0,1890.0,-37.7707,144.9924,19.0,296.0,0.0,1.0
1141,5.5,1.0,1.0,1.0,0.0,39.0,1960.0,-37.7783,144.9954,19.0,313.0,1.0,1.0
1142,5.5,2.0,1.0,1.0,225.0,92.0,1910.0,-37.7663,145.0009,19.0,66.0,0.0,1.0
1143,5.5,4.0,3.0,3.0,490.0,331.0,1920.0,-37.7726,145.0048,19.0,21.0,0.0,1.0
1144,5.5,2.0,1.0,0.0,229.0,99.0,1910.0,-37.7784,145.0042,19.0,132.0,0.0,1.0
1145,5.5,3.0,1.0,0.0,158.0,106.0,1910.0,-37.7756,144.9891,19.0,182.0,0.0,1.0
1146,5.5,3.0,1.0,1.0,178.0,124.0,2000.0,-37.771,144.9974,19.0,1292.0,0.0,1.0
1147,5.5,3.0,1.0,1.0,522.0,174.0,1910.0,-37.7752,145.0032,19.0,666.0,0.0,1.0
1148,5.5,2.0,1.0,1.0,190.0,102.0,1985.0,-37.7667,144.9909,19.0,112.0,0.0,1.0
1149,5.5,2.0,1.0,1.0,354.0,97.0,1920.0,-37.7638,144.9933,19.0,539.0,0.0,1.0
1150,5.5,2.0,1.0,1.0,174.0,106.0,1995.0,-37.7642,144.9963,19.0,440.0,0.0,1.0
1151,5.5,3.0,2.0,2.0,608.0,138.0,2012.0,-37.7763,144.9967,19.0,764.0,2.0,1.0
1152,5.5,3.0,1.0,1.0,328.0,135.0,1920.0,-37.7745,145.0045,19.0,527.0,0.0,1.0
1153,5.5,3.0,1.0,2.0,150.0,119.0,2000.0,-37.7648,145.0098,19.0,1400.0,1.0,1.0
1154,5.5,2.0,1.0,1.0,0.0,109.0,2000.0,-37.7711,145.013,19.0,439.0,2.0,1.0
1155,5.5,2.0,1.0,1.0,120.0,76.0,1975.0,-37.7715,145.0075,19.0,3089.0,1.0,1.0
1156,5.5,3.0,1.0,2.0,899.0,143.0,1960.0,-37.7822,144.9935,19.0,2006.0,0.0,1.0
1157,5.5,2.0,1.0,3.0,453.0,93.0,1920.0,-37.7666,145.0132,19.0,581.0,0.0,1.0
1158,5.5,3.0,1.0,1.0,407.0,143.0,1900.0,-37.7799,144.9937,19.0,209.0,0.0,1.0
1159,5.5,1.0,1.0,1.0,0.0,40.0,1970.0,-37.7827,144.9999,19.0,500.0,1.0,1.0
1160,5.5,3.0,1.0,0.0,304.0,131.0,1910.0,-37.7642,145.001,19.0,1523.0,0.0,1.0
1161,5.5,2.0,1.0,2.0,243.0,102.0,1890.0,-37.7653,145.0014,19.0,1183.0,0.0,1.0
1162,5.5,2.0,1.0,1.0,0.0,65.0,2009.0,-37.7641,144.9958,19.0,539.0,1.0,1.0
1163,5.5,2.0,2.0,2.0,403.0,180.0,1920.0,-37.7673,145.0081,19.0,524.0,0.0,1.0
1164,5.5,2.0,1.0,2.0,306.0,86.0,1910.0,-37.7644,145.004,19.0,253.0,0.0,1.0
1165,5.5,3.0,1.0,2.0,307.0,135.0,1910.0,-37.764,144.9976,19.0,2467.0,0.0,1.0
1166,5.5,2.0,1.0,1.0,178.0,100.0,1900.0,-37.777,144.9922,19.0,5.0,0.0,1.0
1167,5.5,2.0,1.0,1.0,129.0,115.0,1975.0,-37.7668,145.0063,19.0,524.0,1.0,1.0
1168,5.5,3.0,1.0,1.0,440.0,131.0,1930.0,-37.7663,145.0118,19.0,236.0,0.0,1.0
1169,5.5,2.0,1.0,2.0,301.0,100.0,1925.0,-37.774,145.0081,19.0,2044.0,0.0,1.0
1170,5.5,5.0,3.0,1.0,450.0,265.0,1930.0,-37.7701,144.9886,19.0,2325.0,0.0,1.0
1171,5.5,3.0,2.0,1.0,338.0,90.0,1920.0,-37.7757,145.0119,19.0,527.0,0.0,1.0
1172,5.5,1.0,1.0,1.0,0.0,43.0,2014.0,-37.7831,145.0124,19.0,288.0,1.0,1.0
1173,5.5,3.0,1.0,1.0,465.0,137.0,1890.0,-37.7662,144.9889,19.0,112.0,0.0,1.0
1174,5.5,4.0,2.0,1.0,489.0,140.0,1910.0,-37.7762,145.0027,19.0,613.0,0.0,1.0
1175,5.5,5.0,3.0,2.0,344.0,230.0,1939.0,-37.7677,145.0085,19.0,51.0,0.0,1.0
1176,5.5,2.0,1.0,1.0,348.0,130.0,1910.0,-37.7799,145.011,19.0,262.0,0.0,1.0
1177,5.5,2.0,1.0,1.0,0.0,10.0,1970.0,-37.7766,144.9988,19.0,182.0,1.0,1.0
1178,5.5,2.0,1.0,1.0,297.0,108.0,1910.0,-37.7627,144.9986,19.0,286.0,0.0,1.0
1179,5.5,4.0,2.0,3.0,824.0,231.0,1920.0,-37.7803,145.0063,19.0,117.0,0.0,1.0
1180,5.5,2.0,1.0,2.0,376.0,109.0,1920.0,-37.7789,144.9952,19.0,83.0,0.0,1.0
1181,5.5,2.0,1.0,1.0,150.0,81.0,1995.0,-37.7665,144.9955,19.0,582.0,0.0,1.0
1182,5.5,4.0,1.0,1.0,382.0,168.0,1970.0,-37.7784,144.9959,19.0,313.0,0.0,1.0
1183,5.5,3.0,1.0,3.0,327.0,165.0,1900.0,-37.7741,144.9971,19.0,1833.0,0.0,1.0
1184,11.5,4.0,1.0,2.0,696.0,160.0,1955.0,-37.7209,144.9158,69.0,140.0,0.0,1.0
1185,11.5,2.0,1.0,1.0,189.0,85.0,1995.0,-37.7151,144.9191,69.0,2854.0,1.0,1.0
1186,11.5,3.0,1.0,0.0,715.0,111.0,1960.0,-37.7143,144.9092,69.0,403.0,0.0,1.0
1187,11.5,4.0,2.0,2.0,780.0,179.0,1965.0,-37.7168,144.9171,69.0,282.0,0.0,1.0
1188,11.5,2.0,1.0,1.0,161.0,91.0,2012.0,-37.7204,144.9131,69.0,684.0,1.0,1.0
1189,11.5,3.0,1.0,1.0,553.0,137.0,1960.0,-37.7161,144.9165,69.0,2115.0,0.0,1.0
1190,11.5,3.0,2.0,2.0,272.0,138.0,2012.0,-37.7182,144.9244,69.0,1187.0,2.0,1.0
1191,11.5,5.0,2.0,4.0,783.0,223.0,1950.0,-37.7207,144.9263,69.0,1945.0,0.0,1.0
1192,11.5,2.0,1.0,1.0,118.0,113.0,2010.0,-37.7232,144.9154,69.0,2923.0,2.0,1.0
1193,11.5,3.0,2.0,2.0,198.0,113.0,2009.0,-37.722,144.9169,69.0,390.0,1.0,1.0
1194,11.5,3.0,2.0,2.0,790.0,165.0,1940.0,-37.718,144.9124,69.0,140.0,0.0,1.0
1195,11.5,3.0,2.0,2.0,382.0,173.0,1960.0,-37.7152,144.9165,69.0,2372.0,0.0,1.0
1196,11.5,2.0,1.0,1.0,161.0,86.0,2013.0,-37.7218,144.9188,69.0,103.0,2.0,1.0
1197,11.5,4.0,1.0,2.0,704.0,196.0,1960.0,-37.7143,144.9096,69.0,403.0,0.0,1.0
1198,11.5,2.0,1.0,1.0,138.0,76.0,2009.0,-37.7209,144.9179,69.0,140.0,1.0,1.0
1199,11.5,3.0,1.0,3.0,763.0,93.0,1960.0,-37.7178,144.9121,69.0,140.0,0.0,1.0
1200,11.5,4.0,1.0,2.0,694.0,183.0,1974.0,-37.718,144.9138,69.0,73.0,0.0,1.0
1201,11.5,5.0,2.0,2.0,568.0,260.0,1995.0,-37.7129,144.9253,69.0,1729.0,0.0,1.0
1202,14.7,3.0,2.0,1.0,258.0,105.0,1999.0,-37.9156,145.0879,88.0,3300.0,0.0,4.0
1203,14.7,4.0,2.0,2.0,214.0,189.0,2010.0,-37.9244,145.0883,88.0,52.0,0.0,4.0
1204,14.7,1.0,1.0,2.0,533.0,120.0,1960.0,-37.9348,145.0836,88.0,1119.0,0.0,4.0
1205,14.7,5.0,2.0,2.0,558.0,239.0,1987.0,-37.9366,145.0954,88.0,855.0,0.0,4.0
1206,14.7,3.0,2.0,2.0,575.0,120.0,1960.0,-37.9215,145.0925,88.0,2850.0,0.0,4.0
1207,14.7,4.0,2.0,1.0,567.0,164.0,1970.0,-37.9361,145.0816,88.0,2793.0,0.0,4.0
1208,14.7,3.0,1.0,2.0,535.0,129.0,1970.0,-37.9377,145.0856,88.0,399.0,0.0,4.0
1209,14.7,6.0,2.0,6.0,1200.0,181.0,1970.0,-37.9099,145.0875,88.0,6.0,0.0,4.0
1210,14.7,2.0,1.0,1.0,308.0,112.0,1950.0,-37.9191,145.0855,88.0,844.0,0.0,4.0
1211,14.7,3.0,1.0,2.0,648.0,122.0,1940.0,-37.9196,145.0876,88.0,465.0,0.0,4.0
1212,14.7,3.0,1.0,1.0,774.0,107.0,1950.0,-37.9178,145.0872,88.0,2218.0,0.0,4.0
1213,14.7,3.0,1.0,2.0,531.0,118.0,1962.0,-37.9303,145.082,88.0,2050.0,0.0,4.0
1214,14.7,3.0,2.0,2.0,609.0,172.0,1970.0,-37.9213,145.0854,88.0,216.0,0.0,4.0
1215,14.7,4.0,2.0,2.0,539.0,226.0,1993.0,-37.9413,145.0957,88.0,1325.0,0.0,4.0
1216,14.7,4.0,2.0,2.0,530.0,242.0,1980.0,-37.935,145.083,88.0,1441.0,0.0,4.0
1217,14.7,2.0,1.0,1.0,806.0,89.0,1965.0,-37.9112,145.0873,88.0,253.0,0.0,4.0
1218,2.6,4.0,2.0,2.0,357.0,249.0,2009.0,-37.7767,144.9403,156.0,2390.0,0.0,1.0
1219,2.6,2.0,1.0,1.0,187.0,102.0,1890.0,-37.7939,144.9572,156.0,1939.0,0.0,1.0
1220,2.6,2.0,2.0,1.0,190.0,172.0,1875.0,-37.7928,144.9575,156.0,135.0,0.0,1.0
1221,2.6,2.0,1.0,0.0,70.0,102.0,1890.0,-37.7931,144.9565,156.0,135.0,0.0,1.0
1222,2.6,4.0,1.0,0.0,194.0,186.0,1890.0,-37.7944,144.9542,156.0,2952.0,0.0,1.0
1223,2.6,1.0,1.0,1.0,2488.0,50.0,1995.0,-37.7829,144.9574,156.0,15.0,1.0,1.0
1224,2.6,4.0,2.0,1.0,154.0,196.0,1890.0,-37.7934,144.9562,156.0,135.0,0.0,1.0
1225,2.6,3.0,2.0,2.0,2401.0,132.0,1980.0,-37.7818,144.9576,156.0,15.0,1.0,1.0
1226,9.9,2.0,1.0,2.0,50.0,141.0,1950.0,-37.734,144.9416,11.0,724.0,0.0,1.0
1227,9.9,3.0,1.0,4.0,560.0,120.0,1960.0,-37.7156,144.9429,11.0,348.0,0.0,1.0
1228,9.9,4.0,1.0,1.0,733.0,159.0,1960.0,-37.7194,144.9307,11.0,1736.0,0.0,1.0
1229,9.9,3.0,1.0,1.0,446.0,115.0,1950.0,-37.7181,144.9422,11.0,700.0,0.0,1.0
1230,9.9,3.0,1.0,1.0,204.0,124.0,2008.0,-37.7234,144.9497,11.0,967.0,1.0,1.0
1231,9.9,4.0,2.0,2.0,686.0,135.0,1950.0,-37.731,144.9486,11.0,956.0,0.0,1.0
1232,9.9,4.0,2.0,2.0,559.0,281.0,1997.0,-37.7236,144.9347,11.0,1422.0,0.0,1.0
1233,9.9,3.0,1.0,2.0,568.0,111.0,1960.0,-37.7178,144.9422,11.0,700.0,0.0,1.0
1234,9.9,3.0,1.0,1.0,180.0,98.0,2009.0,-37.718,144.94,11.0,1236.0,1.0,1.0
1235,9.9,2.0,1.0,1.0,113.0,94.0,1988.0,-37.7269,144.9274,11.0,324.0,2.0,1.0
1236,9.9,4.0,2.0,1.0,215.0,157.0,1990.0,-37.7247,144.9257,11.0,324.0,2.0,1.0
1237,9.9,3.0,1.0,1.0,821.0,106.0,1974.0,-37.7153,144.9418,11.0,717.0,0.0,1.0
1238,9.9,2.0,1.0,1.0,111.0,67.0,1987.0,-37.7152,144.9349,11.0,577.0,0.0,1.0
1239,9.9,2.0,1.0,1.0,159.0,87.0,1990.0,-37.7291,144.9446,11.0,1089.0,1.0,1.0
1240,9.9,3.0,1.0,1.0,192.0,121.0,2005.0,-37.7177,144.9321,11.0,2780.0,0.0,1.0
1241,9.9,2.0,1.0,2.0,520.0,300.0,2006.0,-37.7204,144.9446,11.0,352.0,0.0,1.0
1242,9.9,2.0,1.0,1.0,156.0,98.0,2004.0,-37.7311,144.9395,11.0,1268.0,2.0,1.0
1243,9.9,2.0,1.0,1.0,438.0,94.0,1960.0,-37.7338,144.9441,11.0,2514.0,0.0,1.0
1244,9.9,3.0,1.0,1.0,406.0,103.0,1960.0,-37.7269,144.9447,11.0,121.0,0.0,1.0
1245,9.9,5.0,2.0,2.0,705.0,166.0,1950.0,-37.7328,144.9281,11.0,860.0,0.0,1.0
1246,9.9,3.0,1.0,1.0,570.0,139.0,1950.0,-37.7273,144.9274,11.0,324.0,0.0,1.0
1247,9.9,3.0,1.0,2.0,422.0,132.0,1950.0,-37.7337,144.9458,11.0,27.0,0.0,1.0
1248,9.9,3.0,3.0,1.0,291.0,175.0,2009.0,-37.7271,144.9261,11.0,3260.0,2.0,1.0
1249,9.9,4.0,2.0,1.0,455.0,147.0,1950.0,-37.7207,144.9511,11.0,37.0,0.0,1.0
1250,9.9,2.0,1.0,1.0,147.0,109.0,2012.0,-37.7209,144.93,11.0,672.0,2.0,1.0
1251,9.9,2.0,1.0,1.0,139.0,74.0,1975.0,-37.7315,144.9301,11.0,1154.0,1.0,1.0
1252,9.9,3.0,1.0,2.0,219.0,84.0,2001.0,-37.7283,144.9331,11.0,512.0,1.0,1.0
1253,9.9,3.0,2.0,2.0,608.0,168.0,1940.0,-37.7182,144.9405,11.0,602.0,0.0,1.0
1254,9.9,2.0,1.0,2.0,590.0,95.0,1940.0,-37.717,144.9509,11.0,1430.0,0.0,1.0
1255,9.9,3.0,2.0,2.0,191.0,142.0,2000.0,-37.7223,144.9315,11.0,590.0,2.0,1.0
1256,9.9,3.0,1.0,3.0,464.0,124.0,1955.0,-37.7184,144.9488,11.0,3301.0,0.0,1.0
1257,9.9,3.0,1.0,3.0,686.0,151.0,1970.0,-37.7231,144.9252,11.0,2334.0,0.0,1.0
1258,9.9,3.0,2.0,1.0,535.0,154.0,1920.0,-37.7282,144.9462,11.0,27.0,0.0,1.0
1259,9.9,3.0,3.0,1.0,205.0,107.0,1940.0,-37.7212,144.9326,11.0,1113.0,2.0,1.0
1260,9.9,2.0,1.0,1.0,110.0,91.0,2013.0,-37.7282,144.928,11.0,324.0,2.0,1.0
1261,9.9,3.0,2.0,2.0,540.0,146.0,1999.0,-37.7174,144.941,11.0,602.0,0.0,1.0
1262,9.9,4.0,2.0,2.0,250.0,194.0,1983.0,-37.7319,144.9461,11.0,27.0,0.0,1.0
1263,9.9,3.0,2.0,1.0,146.0,106.0,2006.0,-37.7152,144.9346,11.0,577.0,2.0,1.0
1264,9.9,4.0,2.0,2.0,646.0,287.0,1995.0,-37.7256,144.9383,11.0,1072.0,0.0,1.0
1265,9.9,2.0,1.0,1.0,783.0,94.0,1950.0,-37.7196,144.9485,11.0,3321.0,0.0,1.0
1266,9.9,2.0,1.0,2.0,135.0,100.0,2012.0,-37.7242,144.9411,11.0,908.0,2.0,1.0
1267,9.9,2.0,1.0,1.0,169.0,109.0,1995.0,-37.7186,144.9306,11.0,1747.0,2.0,1.0
1268,9.9,3.0,2.0,2.0,197.0,111.0,2007.0,-37.7266,144.9496,11.0,37.0,1.0,1.0
1269,9.9,2.0,1.0,1.0,105.0,88.0,2014.0,-37.7233,144.9507,11.0,37.0,2.0,1.0
1270,9.9,3.0,1.0,4.0,557.0,111.0,1955.0,-37.7156,144.94299999999996,11.0,348.0,0.0,1.0
1271,9.9,3.0,1.0,1.0,190.0,108.0,1970.0,-37.7211,144.9508,11.0,352.0,0.0,1.0
1272,9.9,3.0,1.0,2.0,641.0,111.0,1950.0,-37.7253,144.938,11.0,1072.0,0.0,1.0
1273,9.9,4.0,2.0,2.0,511.0,182.0,2007.0,-37.7268,144.9401,11.0,121.0,0.0,1.0
1274,9.9,3.0,1.0,1.0,596.0,145.0,1949.0,-37.721,144.9514,11.0,37.0,0.0,1.0
1275,9.9,4.0,2.0,2.0,148.0,141.0,2001.0,-37.7231,144.9482,11.0,203.0,2.0,1.0
1276,9.9,3.0,2.0,2.0,588.0,106.0,1960.0,-37.7283,144.9356,11.0,856.0,0.0,1.0
1277,9.9,3.0,1.0,2.0,449.0,104.0,1950.0,-37.7286,144.9456,11.0,1089.0,0.0,1.0
1278,9.9,3.0,2.0,1.0,122.0,139.0,1998.0,-37.7231,144.9373,11.0,819.0,2.0,1.0
1279,9.9,2.0,1.0,1.0,746.0,265.0,1950.0,-37.7304,144.9496,11.0,37.0,0.0,1.0
1280,9.9,2.0,1.0,1.0,111.0,84.0,2000.0,-37.7261,144.9336,11.0,121.0,0.0,1.0
1281,9.9,3.0,1.0,1.0,522.0,132.0,1950.0,-37.7187,144.9514,11.0,37.0,0.0,1.0
1282,9.9,1.0,1.0,1.0,49.0,49.0,1970.0,-37.7152,144.9402,11.0,602.0,1.0,1.0
1283,9.9,3.0,2.0,2.0,501.0,501.0,1960.0,-37.7258,144.9347,11.0,121.0,0.0,1.0
1284,9.9,4.0,1.0,2.0,410.0,141.0,1940.0,-37.7346,144.9456,11.0,27.0,0.0,1.0
1285,9.9,3.0,1.0,2.0,191.0,92.0,2013.0,-37.7168,144.9329,11.0,1155.0,0.0,1.0
1286,9.9,3.0,1.0,1.0,534.0,100.0,1950.0,-37.7215,144.951,11.0,37.0,0.0,1.0
1287,3.8,3.0,2.0,1.0,0.0,134.0,1990.0,-37.8359,144.9342,22.0,1110.0,0.0,0.0
1288,3.8,3.0,1.0,0.0,171.0,167.0,1890.0,-37.8385,144.9409,22.0,46.0,0.0,0.0
1289,3.8,3.0,2.0,2.0,0.0,139.0,2012.0,-37.841,144.9379,22.0,225.0,1.0,0.0
1290,3.8,3.0,2.0,0.0,250.0,280.0,1863.0,-37.8381,144.9391,22.0,194.0,0.0,0.0
1291,3.8,4.0,2.0,3.0,611.0,181.0,1940.0,-37.8349,144.9266,22.0,68.0,0.0,0.0
1292,3.8,2.0,1.0,1.0,0.0,57.0,2012.0,-37.8408,144.94,22.0,152.0,1.0,0.0
1293,3.8,4.0,3.0,1.0,323.0,237.0,1935.0,-37.8371,144.921,22.0,3026.0,0.0,0.0
1294,3.8,3.0,2.0,2.0,135.0,135.0,1997.0,-37.8395,144.9343,22.0,1582.0,0.0,0.0
1295,3.8,2.0,2.0,0.0,96.0,108.0,1890.0,-37.8327,144.9474,22.0,152.0,0.0,0.0
1296,3.8,3.0,1.0,0.0,153.0,109.0,1880.0,-37.8382,144.9469,22.0,1212.0,0.0,0.0
1297,3.8,2.0,2.0,2.0,0.0,87.0,2010.0,-37.8431,144.9403,22.0,237.0,1.0,0.0
1298,3.8,3.0,2.0,2.0,173.0,137.0,1900.0,-37.8375,144.941,22.0,1066.0,0.0,0.0
1299,3.8,2.0,2.0,1.0,579.0,84.0,2013.0,-37.8416,144.9381,22.0,46.0,1.0,0.0
1300,3.8,2.0,2.0,1.0,0.0,70.0,2012.0,-37.8404,144.9391,22.0,46.0,1.0,0.0
1301,3.8,2.0,2.0,1.0,0.0,110.0,2006.0,-37.8392,144.9257,22.0,280.0,1.0,0.0
1302,3.8,2.0,2.0,1.0,115.0,115.0,2015.0,-37.8351,144.9441,22.0,46.0,0.0,0.0
1303,3.8,2.0,1.0,1.0,90.0,106.0,2007.0,-37.8357,144.9376,22.0,26.0,0.0,0.0
1304,3.8,4.0,2.0,1.0,212.0,158.0,1900.0,-37.8331,144.9412,22.0,26.0,0.0,0.0
1305,3.8,2.0,2.0,1.0,0.0,83.0,2000.0,-37.8392,144.9421,22.0,152.0,1.0,0.0
1306,3.8,2.0,1.0,1.0,195.0,94.0,1900.0,-37.8395,144.9462,22.0,1212.0,0.0,0.0
1307,3.8,3.0,2.0,2.0,241.0,131.0,1900.0,-37.8346,144.9448,22.0,181.0,0.0,0.0
1308,3.8,2.0,1.0,0.0,106.0,70.0,1910.0,-37.8346,144.9373,22.0,47.0,0.0,0.0
1309,3.8,2.0,2.0,2.0,0.0,104.0,2007.0,-37.8392,144.9257,22.0,280.0,1.0,0.0
1310,3.8,2.0,1.0,0.0,152.0,71.0,1910.0,-37.8393,144.9386,22.0,131.0,0.0,0.0
1311,3.8,2.0,1.0,2.0,163.0,83.0,1980.0,-37.8359,144.9358,22.0,7.0,0.0,0.0
1312,3.8,2.0,1.0,0.0,105.0,70.0,1910.0,-37.8338,144.9474,22.0,868.0,0.0,0.0
1313,3.8,2.0,1.0,0.0,120.0,76.0,1900.0,-37.8322,144.947,22.0,181.0,0.0,0.0
1314,3.8,2.0,1.0,1.0,0.0,70.0,2004.0,-37.8407,144.9389,22.0,46.0,1.0,0.0
1315,3.8,3.0,2.0,1.0,225.0,153.0,1910.0,-37.8381,144.9329,22.0,939.0,0.0,0.0
1316,3.8,2.0,1.0,0.0,124.0,70.0,1900.0,-37.8356,144.9439,22.0,181.0,0.0,0.0
1317,3.8,5.0,1.0,2.0,350.0,173.0,1890.0,-37.8407,144.9424,22.0,237.0,0.0,0.0
1318,3.8,3.0,2.0,1.0,140.0,169.0,1880.0,-37.8353,144.9442,22.0,181.0,0.0,0.0
1319,3.8,3.0,1.0,0.0,108.0,106.0,1900.0,-37.8332,144.945,22.0,19.0,0.0,0.0
1320,3.8,3.0,2.0,2.0,214.0,241.0,2014.0,-37.8341,144.9458,22.0,181.0,0.0,0.0
1321,3.8,3.0,2.0,2.0,0.0,134.0,2012.0,-37.8317,144.9446,22.0,2748.0,2.0,0.0
1322,3.8,3.0,1.0,1.0,114.0,138.0,1990.0,-37.8371,144.939,22.0,54.0,0.0,0.0
1323,3.8,2.0,1.0,1.0,0.0,100.0,2000.0,-37.8424,144.9449,22.0,1243.0,1.0,0.0
1324,3.8,1.0,1.0,1.0,0.0,64.0,2000.0,-37.8392,144.9421,22.0,152.0,1.0,0.0
1325,3.8,2.0,1.0,2.0,0.0,94.0,1997.0,-37.8426,144.9398,22.0,280.0,1.0,0.0
1326,3.8,3.0,1.0,0.0,0.0,134.0,1890.0,-37.8373,144.9397,22.0,194.0,0.0,0.0
1327,3.8,3.0,1.0,2.0,116.0,95.0,1910.0,-37.8401,144.94299999999996,22.0,237.0,0.0,0.0
1328,4.5,1.0,1.0,1.0,0.0,34.0,1960.0,-37.8486,144.9872,30.0,476.0,1.0,0.0
1329,4.5,2.0,1.0,1.0,88.0,121.0,2000.0,-37.8503,144.9913,30.0,520.0,0.0,0.0
1330,4.5,2.0,1.0,1.0,0.0,73.0,1930.0,-37.8511,145.0029,30.0,17.0,1.0,0.0
1331,4.5,1.0,1.0,1.0,0.0,51.0,2012.0,-37.8519,144.9948,30.0,51.0,1.0,0.0
1332,4.5,1.0,1.0,1.0,1768.0,45.0,1888.0,-37.851,144.988,30.0,1.0,1.0,0.0
1333,4.5,1.0,1.0,1.0,0.0,64.0,1945.0,-37.857,145.0027,30.0,1570.0,1.0,0.0
1334,4.5,3.0,2.0,2.0,0.0,136.0,1920.0,-37.847,144.9936,30.0,234.0,1.0,0.0
1335,4.5,2.0,2.0,1.0,0.0,92.0,1996.0,-37.8496,144.9905,30.0,476.0,1.0,0.0
1336,4.5,2.0,1.0,1.0,0.0,114.0,1900.0,-37.8516,144.9943,30.0,408.0,1.0,0.0
1337,4.5,1.0,1.0,1.0,0.0,51.0,1970.0,-37.8595,145.0076,30.0,3.0,1.0,0.0
1338,4.5,2.0,2.0,1.0,128.0,134.0,2000.0,-37.8526,145.0071,30.0,406.0,2.0,0.0
1339,4.5,2.0,1.0,0.0,141.0,72.0,1900.0,-37.852,145.0061,30.0,258.0,0.0,0.0
1340,4.5,2.0,1.0,0.0,288.0,160.0,1900.0,-37.8512,145.0053,30.0,1474.0,0.0,0.0
1341,4.5,2.0,1.0,1.0,443.0,50.0,1970.0,-37.8493,145.0006,30.0,182.0,1.0,0.0
1342,4.5,2.0,1.0,1.0,0.0,87.0,1960.0,-37.8581,145.0017,30.0,17.0,1.0,0.0
1343,4.5,2.0,1.0,1.0,0.0,135.0,2005.0,-37.8526,145.0033,30.0,843.0,0.0,0.0
1344,4.5,2.0,1.0,2.0,308.0,107.0,1930.0,-37.8492,145.0019,30.0,182.0,0.0,0.0
1345,4.5,2.0,1.0,0.0,203.0,85.0,1900.0,-37.8557,145.0053,30.0,1301.0,0.0,0.0
1346,4.5,2.0,1.0,1.0,111.0,99.0,2001.0,-37.8525,145.0071,30.0,406.0,0.0,0.0
1347,4.5,2.0,1.0,1.0,0.0,76.0,1888.0,-37.851,144.988,30.0,1.0,1.0,0.0
1348,4.5,2.0,1.0,2.0,222.0,108.0,1930.0,-37.8501,144.9995,30.0,144.0,0.0,0.0
1349,4.5,2.0,2.0,1.0,0.0,101.0,1850.0,-37.847,144.9936,30.0,234.0,1.0,0.0
1350,4.5,2.0,1.0,1.0,0.0,78.0,2004.0,-37.8588,145.0024,30.0,3.0,1.0,0.0
